,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,random_state,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
174,200,12,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8914867658393407,0.0699294748567852,0.83075543242332,0.09261480304952485,0.8298575832584569
141,100,18,3,2,log2,42,3,"['rdvi_skewness', 'ref_q3_3', 'tex_mean_q3_1']",0.9136554242240897,0.06237871774323465,0.8311742073441087,0.09250015009750993,0.8298271930410033
243,700,3,3,2,log2,42,5,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_mean_q3_1']",0.8273886194938831,0.08819696205033073,0.8320563695096537,0.09225816394495501,0.829811133807911
291,1000,3,3,2,log2,42,5,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_mean_q3_1']",0.827252933408227,0.08823162010609222,0.8316586031769604,0.0923673538208711,0.8294080497434972
182,200,15,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8918510085619205,0.06981201124452292,0.8302775682703657,0.09274546041363832,0.8293771840171581
190,200,18,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8916974453667719,0.0698615574884299,0.8300748215480579,0.09280083973387308,0.8291733617154216
374,1200,15,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8913629989739095,0.0699693431985799,0.8294954583762864,0.09295890824016736,0.8285909249989722
326,1000,15,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.891463443595358,0.06993698926120386,0.829416939837623,0.09298030989153916,0.8285119899163371
334,1000,18,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8915616985386535,0.06990532614684515,0.8292277955557497,0.09303184438021989,0.8283218422165228
382,1200,18,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8914009453305651,0.06995712216192088,0.8291835151738229,0.09304390494536864,0.8282773269254082
366,1200,12,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8911439535828687,0.07003984746539613,0.8290751298732901,0.09307341905349589,0.8281683666365436
30,25,12,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8847135396116285,0.07207888598534863,0.8287921336471229,0.09315043690629686,0.8278838691041368
125,100,12,3,2,log2,42,3,"['rdvi_skewness', 'ref_q3_3', 'tex_mean_q3_1']",0.9139046313999916,0.06228863416361476,0.829162553998465,0.09304961355651872,0.8277994892697293
318,1000,12,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8913917186490113,0.06996009391145025,0.8284998567480661,0.09322991371936325,0.8275900416645015
278,700,15,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8910610157735918,0.07006652418964862,0.8283477381703721,0.09327125146457461,0.8274371160917003
85,50,15,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.900495388640549,0.06696386574386358,0.8286947582881183,0.09317692303705544,0.8273279611468001
286,700,18,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8911448514714382,0.07003955860634696,0.8278956366722604,0.09339400062842128,0.826982616177153
270,700,12,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.8911060640961513,0.0700520357777279,0.8276237019019801,0.09346775544591711,0.8267092387820967
77,50,12,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.9006137591415896,0.0669240238461576,0.827937132969988,0.09338274077766487,0.8265642909458124
109,100,5,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8386476259730751,0.08527202822631194,0.8262315935695254,0.09384441857152252,0.8248451435182184
338,1200,3,3,2,log2,42,6,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_mean_q3_1']",0.8192740836676546,0.09024624295498249,0.8275182595656002,0.0934963381221244,0.8247437543575402
336,1200,3,3,2,log2,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8279293423851346,0.08805871066927701,0.828313674750756,0.0932805055814073,0.8246115437480769
301,1000,5,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8405514304865709,0.08476747108100115,0.8259074698961775,0.09393190002886703,0.8245184337517321
288,1000,3,3,2,log2,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8274403238541138,0.0881837517132564,0.8277815502783948,0.09342495051065158,0.8240679448935624
192,500,3,3,2,log2,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8272307008183845,0.0882372976389979,0.8272042439289995,0.09358140788521087,0.8234781898897326
349,1200,5,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8406716434283136,0.08473551071760405,0.8247453918217547,0.09424487914068488,0.8233470837777793
253,700,5,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8399198711965588,0.08493518276514414,0.8246809799623734,0.09426219660323827,0.8232821579939881
93,50,18,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8986734768041126,0.06757413321231338,0.8246082863935659,0.0942817368257498,0.8232088844233018
205,500,5,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8395768173511569,0.08502614267238592,0.8243038447162049,0.09436352759183798,0.8229020136900044
144,200,3,3,2,log2,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8281046303838102,0.08801384663365759,0.8266098612587586,0.09374222033029161,0.8228709903425053
99,100,3,3,2,log2,42,5,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_mean_q3_1']",0.8237094722190582,0.08913194879176428,0.8249867559390047,0.09417995882357433,0.8226470066868523
240,700,3,3,2,log2,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8269538946882145,0.08830795501194735,0.8261932054207145,0.09385478384631074,0.8224453500119968
51,50,3,3,2,log2,42,5,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_mean_q3_1']",0.8197850926117274,0.0901185654100792,0.8247544045961537,0.094242455755749,0.8224115490426263
157,200,5,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8391722563530625,0.08513328616992367,0.8235591130177089,0.09456330771063853,0.8221513399832757
9,25,5,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.880395250594223,0.07341640692164977,0.8253388666972744,0.09408517035966611,0.8220522324684597
2,25,3,3,2,log2,42,6,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8324996189905175,0.08688140045023636,0.8247781487548913,0.09423607104854297,0.8219595666973293
96,100,3,3,2,log2,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8277914816368995,0.08809397934702054,0.8246894887229799,0.0942599091611891,0.8209092081563595
4,25,3,3,2,log2,42,4,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8168276763660333,0.09085500161946378,0.8215100504664493,0.09511081915334338,0.8196061576714248
98,100,3,3,2,log2,42,6,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8292200992564647,0.08772781072054926,0.821568653084749,0.09509520426684763,0.8186984437509917
142,100,18,3,2,log2,42,2,"['rdvi_skewness', 'ref_q3_3']",0.9122306218832398,0.06289127853479298,0.8183432574182155,0.09595084414340319,0.8173795611710972
146,200,3,3,2,log2,42,6,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8292444199821947,0.08772156384963221,0.8198419531293553,0.09555421987931174,0.8169439684611948
48,50,3,3,2,log2,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.829196034300961,0.08773399145811049,0.8195546933300348,0.09563036955313908,0.8156636894126232
126,100,12,3,2,log2,42,2,"['rdvi_skewness', 'ref_q3_3']",0.912169651366878,0.0629131189996143,0.8151945152250512,0.09677885216491,0.8142141147753167
61,50,5,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8372902966676729,0.08562994000221931,0.814853193471004,0.0968681825477366,0.813375958312528
3,25,3,3,2,log2,42,5,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_mean_q3_1']",0.8203757560865631,0.08997076012253931,0.8151750641251359,0.09678394510247929,0.8127041425225308
290,1000,3,3,2,log2,42,6,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8266504962530095,0.08838533543582196,0.8156392616855506,0.09666232970593702,0.8126736734016721
359,1200,8,3,2,log2,42,1,['rdvi_skewness'],0.8709212521396671,0.07626868966146555,0.8117015173873647,0.0976891765623985,0.8112033732534689
13,25,5,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8309590911200568,0.0872800171003301,0.8125966004533823,0.09745671561444547,0.8111013605633827
311,1000,8,3,2,log2,42,1,['rdvi_skewness'],0.870821261323,0.07629822470252069,0.8108372564702631,0.09791310900972613,0.8103368259318247
241,700,3,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8201777600363707,0.09002033290985541,0.8138320671902972,0.09713494015346419,0.8103289071643082
242,700,3,3,2,log2,42,6,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8254996212723278,0.08867824714157292,0.8126122043336131,0.09745265823187414,0.8095979234381753
29,25,12,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8933297966907319,0.06933307698853738,0.8109194248703286,0.09789184098083868,0.8094108032602515
215,500,8,3,2,log2,42,1,['rdvi_skewness'],0.8712315788396723,0.07617695320650994,0.8093477380331395,0.09829785021376558,0.8088433669697351
97,100,3,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8212118021852307,0.08976113520888103,0.8122211030833665,0.09755430303215344,0.8086876292166556
194,500,3,3,2,log2,42,6,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8255946783018767,0.08865409063515264,0.8116707924228872,0.09769714628687083,0.808641368172317
145,200,3,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8243605128713338,0.08896721448420696,0.8120460568758056,0.09759976216856188,0.8085092891288449
263,700,8,3,2,log2,42,1,['rdvi_skewness'],0.8710766847198175,0.07622275564710673,0.8089733429705632,0.09839431951196599,0.8084679814440303
289,1000,3,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8198934270580702,0.09009147438665464,0.8119767617142366,0.09761775212909418,0.8084386900260636
45,25,18,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8933611916338915,0.06932287325718518,0.8098826419471201,0.09815985857304341,0.8083657481328684
167,200,8,3,2,log2,42,1,['rdvi_skewness'],0.8709410672561453,0.07626283536322376,0.808802362636452,0.09843834407654975,0.8082965487809929
294,1000,3,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.7903092035385777,0.09720947502351915,0.8092491796679999,0.09832325464266178,0.8082372389765835
193,500,3,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8210661952682368,0.08979767895828249,0.8112335733374967,0.097810485834016,0.8076815169218043
337,1200,3,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8190964842443432,0.09029057457427003,0.8112071726755645,0.09781732542761809,0.807654619473223
246,700,3,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.7897916623148025,0.0973293632281744,0.8083142329354124,0.09856392107303631,0.8072973323143801
342,1200,3,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.7897408545060034,0.09734112487606655,0.8081406052858706,0.09860855023005898,0.8071227835632493
50,50,3,3,2,log2,42,6,"['rdvi_skewness', 'ref_q3_3', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8275464825376133,0.08815662222555122,0.8097800164652005,0.09818634837863834,0.8067201775879651
37,25,15,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.8937755913527596,0.06918804737753838,0.8077658980609048,0.0987047960070023,0.8062321153326674
150,200,3,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.7883419233988556,0.09766441111070513,0.8066950963944525,0.09897932191499972,0.8056696061896484
54,50,3,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.7891898007676512,0.09746859873966543,0.80592152920654,0.09917717180293457,0.8048919351970256
0,25,3,3,2,log2,42,8,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_cv_2', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8273637472285811,0.0882033161482325,0.808402191403647,0.09854130456262841,0.8042707022694938
21,25,8,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.877046868081128,0.07443697417936311,0.8052892813741392,0.09933858477838615,0.8037357384063797
367,1200,12,3,2,log2,42,1,['rdvi_skewness'],0.8776382995711716,0.07425772929435744,0.8039041353435302,0.09969129930715756,0.8033853632148094
119,100,8,3,2,log2,42,1,['rdvi_skewness'],0.8697708515440131,0.07660780404496041,0.8034340966799439,0.09981070702351721,0.8029140810626951
375,1200,15,3,2,log2,42,1,['rdvi_skewness'],0.878034716036619,0.07413734494614281,0.8032446673310085,0.09985878892369449,0.8027241505779159
383,1200,18,3,2,log2,42,1,['rdvi_skewness'],0.8780639809622242,0.0741284499803912,0.8032023225836586,0.099869533912523,0.8026816938074249
319,1000,12,3,2,log2,42,1,['rdvi_skewness'],0.877541188675602,0.07428719032815921,0.8027468090430645,0.09998504755013332,0.802224975204554
327,1000,15,3,2,log2,42,1,['rdvi_skewness'],0.8779370852933648,0.07416701173307302,0.8020603750545913,0.1001588686379081,0.8015367252531485
335,1000,18,3,2,log2,42,1,['rdvi_skewness'],0.8779648884061478,0.07415856448587464,0.8020144051351326,0.1001704985170413,0.8014906337201462
223,500,12,3,2,log2,42,1,['rdvi_skewness'],0.8779384385472573,0.07416660060461629,0.80178649332293,0.10022813774433119,0.8012621189666413
271,700,12,3,2,log2,42,1,['rdvi_skewness'],0.8776984016017633,0.0742394899740493,0.8015841041303275,0.10027929449128688,0.8010591943528945
231,500,15,3,2,log2,42,1,['rdvi_skewness'],0.878332374204907,0.07404682301191978,0.8011164708418791,0.10039739576096983,0.8005903239393444
239,500,18,3,2,log2,42,1,['rdvi_skewness'],0.8783593286572504,0.07403862032815503,0.8010184951020543,0.10042212203676897,0.8004920890044407
279,700,15,3,2,log2,42,1,['rdvi_skewness'],0.8780821067873491,0.07412294016766917,0.8009883488387743,0.100429728867055,0.8004618629891415
71,50,8,3,2,log2,42,1,['rdvi_skewness'],0.8668787144973106,0.0774537883623796,0.8009675434646322,0.10043497836743447,0.8004410025743269
287,700,18,3,2,log2,42,1,['rdvi_skewness'],0.8781093843841483,0.07411464766552583,0.8009269937592731,0.1004452088631039,0.8004003455946151
175,200,12,3,2,log2,42,1,['rdvi_skewness'],0.8775854240457684,0.07427377186467995,0.8005422224179657,0.10054223301877721,0.8000145563397063
183,200,15,3,2,log2,42,1,['rdvi_skewness'],0.8779293947656777,0.07416934812850755,0.7998297967757207,0.1007216319335924,0.7993002459735401
191,200,18,3,2,log2,42,1,['rdvi_skewness'],0.8779611958311926,0.07415968643341475,0.7997483369907219,0.10074212431403251,0.7992185706864645
6,25,3,3,2,log2,42,2,"['rdvi_skewness', 'tex_mean_q3_1']",0.7831179969853528,0.09886229110064886,0.8002583430285861,0.10061375622456481,0.799198705591072
23,25,8,3,2,log2,42,1,['rdvi_skewness'],0.8638962848095852,0.07831661411303806,0.7991634694554011,0.10088913392642575,0.7986321558825318
127,100,12,3,2,log2,42,1,['rdvi_skewness'],0.8765722202835086,0.07458051388719693,0.7952334165648521,0.10187147180955235,0.794691706026664
135,100,15,3,2,log2,42,1,['rdvi_skewness'],0.8768757165187276,0.07448876453953181,0.7950655576699586,0.10191321819550794,0.7945234030606199
143,100,18,3,2,log2,42,1,['rdvi_skewness'],0.876914295887633,0.07447709358969237,0.7949860769095534,0.10193297903892239,0.7944437120336527
79,50,12,3,2,log2,42,1,['rdvi_skewness'],0.8732107211648152,0.07558927482847712,0.7941327551914554,0.10214489465247041,0.7935881328506921
87,50,15,3,2,log2,42,1,['rdvi_skewness'],0.8736597197989266,0.07545531404630282,0.7937526238589857,0.1022391558046011,0.7932069958797767
95,50,18,3,2,log2,42,1,['rdvi_skewness'],0.8736711705583651,0.07545189455005635,0.7937360796162298,0.10224325630644812,0.7931904078691828
31,25,12,3,2,log2,42,1,['rdvi_skewness'],0.8695590442290544,0.0766700769739489,0.7936666117077446,0.10226047218025214,0.7931207561831619
39,25,15,3,2,log2,42,1,['rdvi_skewness'],0.8700498779687857,0.07652569084701351,0.7928635836400724,0.10245927249669456,0.7923156037026122
47,25,18,3,2,log2,42,1,['rdvi_skewness'],0.8700413575634922,0.07652819957576146,0.7928219769541363,0.1024695622776897,0.7922738869460784
49,50,3,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8168437283215274,0.0908510205802819,0.7956126047244673,0.10177710495791242,0.791766605351003
101,100,3,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.7779258572291552,0.10003867024874105,0.7909612670898124,0.10292868417439312,0.789293404859146
149,200,3,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.7756933157625534,0.10054026391174613,0.7874195051171751,0.10379698664802484,0.7857233841473653
293,1000,3,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.7766582120954193,0.10032378466401595,0.7841192072150616,0.1045996041224535,0.7823967540811392
245,700,3,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.7754887551379668,0.10058609823980179,0.7830063725174607,0.10486885560078928,0.7812750403832915
341,1200,3,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.7760808979078582,0.1004533640072345,0.7826266644096671,0.1049605683178119,0.7808923026895315
197,500,3,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.774366381870512,0.10083720905489854,0.7820346999901769,0.10510338868301032,0.780295615149673
1,25,3,3,2,log2,42,7,"['rdvi_skewness', 'ref_q3_3', 'tex_cont_q3_4', 'tex_homo_cv_4', 'tex_homo_kurtosis_4', 'tex_dis_cv_1', 'tex_mean_q3_1']",0.8117510995548927,0.0921054093807614,0.7827034535251902,0.10494202754069253,0.7786145400162556
53,50,3,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.7740448102630078,0.10090903974758782,0.7759468154562532,0.10656107652197219,0.7741591570689361
5,25,3,3,2,log2,42,3,"['rdvi_skewness', 'tex_homo_cv_4', 'tex_mean_q3_1']",0.7650689215855905,0.10289378641656287,0.7566109800808044,0.11106405601030148,0.7546690464112363
